 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
   601   -1.8654  -705567.871382  -705563.231922
   602   -1.9351  -705617.436674  -705613.929546
   603   -1.8308  -705767.612075  -705760.636369
   604   -2.0572  -705707.893578  -705697.600363
   605   -1.8912  -705706.833057  -705702.053448
   606   -2.1451  -705568.804286  -705561.331387
   607   -1.9234  -705438.077356  -705425.580699
   608   -2.0772  -705164.398568  -705158.074576
   609   -1.8787  -705691.670685  -705684.293623
   610   -1.9284  -705434.590405  -705427.405419
   611   -1.9027  -705427.199110  -705422.735596
   612   -1.9466  -705832.569691  -705821.382415
   613   -1.9154  -705636.851371  -705628.628221
   614   -2.0805  -705277.385675  -705265.717456
   615   -1.9341  -705470.706015  -705459.331841
   616   -1.9359  -705722.556188  -705712.619106
   617   -1.8578  -705731.325227  -705724.990398
   618   -2.2250  -705298.403147  -705286.071618
   619   -2.1282  -705355.336110  -705341.039467
   620   -1.9759  -705849.487294  -705843.361420
   621   -1.9315  -705717.157126  -705711.998094
   622   -1.9073  -705423.613186  -705419.121054
   623   -1.9399  -705520.719663  -705511.928596
   624   -2.0979  -705633.179440  -705620.669465
   625   -1.9402  -705740.924972  -705734.563116
   626   -1.7733  -705445.232685  -705437.754966
   627   -1.9618  -705551.586016  -705543.342296
   628   -1.8677  -705683.155192  -705681.718571
   629   -2.0780  -705174.033209  -705166.304295
   630   -2.0532  -705371.192266  -705362.385147
   631   -1.8195  -705686.057505  -705676.813461
   632   -2.0139  -705519.255451  -705512.251750
   633   -1.7720  -705321.376537  -705316.703710
   634   -1.8284  -705285.963626  -705280.406874
   635   -1.9678  -705131.011612  -705122.997110
   636   -2.0555  -705170.543236  -705165.371797
   637   -2.0296  -705597.515664  -705590.484468
   638   -1.8263  -705508.379085  -705499.721480
   639   -2.0354  -705845.421668  -705833.761957
   640   -1.8788  -705396.548864  -705386.938496
   641   -2.0471  -705455.486873  -705448.508363
   642   -2.0439  -705401.296957  -705391.644763
   643   -1.9478  -705445.926543  -705441.430752
   644   -2.0722  -705382.947155  -705372.117404
   645   -1.9185  -705171.823610  -705159.430566
   646   -1.9422  -705422.790654  -705413.768550
   647   -1.8435  -705084.388284  -705075.078112
   648   -1.8406  -705383.342730  -705376.735118
   649   -1.7582  -705529.809385  -705521.645740
   650   -2.0293  -705392.152907  -705383.561115
   651   -1.9326  -705402.179242  -705390.905200
   652   -1.8033  -705715.835712  -705707.691503
   653   -1.8654  -705227.773910  -705219.468075
   654   -1.9908  -705347.475679  -705338.422103
   655   -2.1259  -705405.145074  -705392.725048
   656   -1.8903  -705364.642012  -705356.291731
   657   -1.8597  -705315.141485  -705309.186565
   658   -1.9559  -705402.398612  -705395.392902
   659   -1.9615  -705360.598063  -705354.876590
   660   -2.1041  -705206.025707  -705199.502063
   661   -1.9321  -705393.714498  -705392.572170
   662   -1.8840  -705381.019542  -705370.845214
   663   -1.7789  -705469.308126  -705454.460604
   664   -1.9144  -705262.067475  -705254.142774
   665   -1.9563  -705488.600031  -705481.587371
   666   -2.0085  -705137.315831  -705127.318114
   667   -1.9643  -705468.656784  -705455.816489
   668   -1.9531  -705697.168229  -705690.827287
   669   -1.9285  -705557.928239  -705550.534051
   670   -1.7357  -705408.838966  -705399.758827
   671   -1.8635  -705636.136798  -705629.893480
   672   -2.0483  -705499.567353  -705488.418289
   673   -1.9382  -705326.882152  -705319.881062
   674   -2.1258  -705409.228846  -705404.701266
   675   -1.9049  -705057.408168  -705052.240177
   676   -1.7363  -705052.360019  -705044.984184
   677   -1.7073  -705494.798374  -705486.173227
   678   -1.9405  -705394.458594  -705390.173480
   679   -1.9463  -705187.059639  -705184.532703
   680   -1.9437  -705321.876069  -705310.233967
   681   -2.0860  -705335.544994  -705321.254910
   682   -1.7860  -705812.346695  -705804.333561
   683   -1.8312  -705447.083101  -705437.975412
   684   -1.9623  -705273.825069  -705264.433410
   685   -2.0763  -705763.176898  -705749.308851
   686   -1.8237  -705610.822216  -705599.594330
   687   -1.8867  -705608.840064  -705596.201211
   688   -1.9507  -705269.911720  -705255.760166
   689   -2.0343  -705467.155199  -705460.530752
   690   -1.8832  -705781.728492  -705775.364724
   691   -1.9587  -705357.929110  -705348.900551
   692   -2.0120  -705325.729081  -705320.424216
   693   -1.8519  -705817.730502  -705812.929630
   694   -1.8457  -705404.190345  -705398.509763
   695   -1.9352  -705328.067228  -705323.522826
   696   -1.9288  -705596.182587  -705594.280471
   697   -1.8839  -705110.615377  -705106.025775
   698   -2.0342  -705430.584418  -705421.072121
   699   -1.9712  -705361.482012  -705353.918360
   700   -1.7458  -705603.262965  -705590.329222
   701   -2.0929  -705197.845765  -705189.188048
   702   -1.9850  -705159.811291  -705151.198646
   703   -1.9552  -705277.193928  -705266.282953
   704   -1.7550  -705511.912399  -705504.540900
   705   -2.0793  -705645.148092  -705631.598105
   706   -1.9891  -705377.701778  -705371.781155
   707   -1.9928  -705587.371934  -705582.377220
   708   -2.0217  -705294.467567  -705293.365759
   709   -1.8805  -705269.396425  -705255.988278
   710   -1.9670  -705352.339634  -705340.607540
   711   -1.9169  -705514.035807  -705503.921365
   712   -1.9458  -705070.603164  -705059.197046
   713   -1.9035  -705180.421639  -705176.154665
   714   -1.8312  -705394.132648  -705385.626271
   715   -1.8589  -705401.685892  -705389.338827
   716   -2.0432  -705481.547397  -705472.773562
   717   -2.1276  -705372.010595  -705364.267288
   718   -2.1514  -705562.093533  -705554.052322
   719   -1.8589  -705149.819615  -705138.009972
   720   -1.9902  -705168.363933  -705164.398475
   721   -1.9159  -705272.744200  -705264.822095
   722   -1.9373  -705298.948573  -705287.726898
   723   -2.0383  -705316.052442  -705307.317585
   724   -1.9634  -705511.988898  -705504.118567
   725   -1.9156  -705241.036263  -705237.254687
   726   -1.8635  -705309.953796  -705293.669601
   727   -1.9513  -705175.782343  -705171.854222
   728   -1.9638  -705248.594925  -705239.130896
   729   -1.9146  -705570.884434  -705558.721075
   730   -1.8401  -705624.259474  -705613.045319
   731   -1.9128  -705499.359528  -705492.619146
   732   -1.9317  -705565.479080  -705559.318930
   733   -1.9709  -705501.617436  -705496.486954
   734   -1.7367  -705369.758173  -705355.483764
   735   -2.0729  -705308.967926  -705301.930004
   736   -2.0053  -705189.656021  -705175.210731
   737   -1.9237  -705267.274683  -705262.504687
   738   -2.0514  -705626.375000  -705619.912350
   739   -1.8980  -705253.462032  -705243.082182
   740   -1.8511  -705262.680152  -705251.972055
   741   -1.7738  -705550.289087  -705541.140794
   742   -1.9837  -705292.020400  -705284.296375
   743   -2.0505  -705565.343318  -705555.722698
   744   -2.0047  -705081.591968  -705078.386080
   745   -1.9428  -705486.482932  -705477.513174
   746   -1.8454  -705445.517479  -705438.514795
   747   -2.0234  -705395.012065  -705384.472864
   748   -2.0834  -705297.462043  -705289.421943
   749   -1.9485  -705495.207919  -705485.399894
   750   -1.9370  -705212.653387  -705204.222426
   751   -1.8694  -705502.280331  -705495.661417
   752   -1.9780  -705506.687848  -705498.664756
   753   -2.0483  -705400.736084  -705395.363064
   754   -1.8226  -705526.314074  -705514.184452
   755   -1.8889  -705253.248083  -705243.150692
   756   -1.8535  -705311.503113  -705304.188732
   757   -1.9285  -705366.710429  -705362.098245
   758   -2.0935  -705441.038658  -705436.985738
   759   -2.0668  -705486.513228  -705478.301131
   760   -1.9902  -705294.176590  -705284.798714
   761   -1.9631  -705469.093470  -705460.755692
   762   -2.0866  -705589.019115  -705581.387270
   763   -1.9300  -705438.343395  -705426.091947
   764   -1.8822  -705509.348311  -705501.552652
   765   -1.8757  -705485.927031  -705483.456315
   766   -1.9895  -705373.646018  -705365.728756
   767   -2.0878  -705140.388676  -705128.375942
   768   -1.8377  -705755.630455  -705741.021791
   769   -1.7488  -705395.456618  -705383.646090
   770   -2.0329  -705292.959657  -705284.425983
   771   -1.8833  -705482.081511  -705475.150766
   772   -1.9552  -705462.475271  -705460.097967
   773   -1.9203  -705379.087159  -705372.754248
   774   -1.8944  -705535.442826  -705521.002859
   775   -1.9176  -705531.587625  -705519.968074
   776   -1.8564  -705471.124955  -705467.714087
   777   -1.9560  -705433.794195  -705421.590137
   778   -2.0243  -705776.680552  -705769.768458
   779   -1.9239  -705588.584068  -705581.473669
   780   -1.8383  -705298.552409  -705292.123232
   781   -1.9612  -705246.878650  -705237.437383
   782   -1.9717  -705620.610321  -705612.924560
   783   -1.9664  -705521.225756  -705513.328146
   784   -1.8538  -705467.266156  -705458.386999
   785   -1.9483  -705258.840153  -705253.836418
   786   -1.9571  -705642.474833  -705634.321987
   787   -2.1294  -705684.437643  -705677.295130
   788   -1.9140  -705328.872327  -705321.939346
   789   -1.8352  -705411.769694  -705405.517320
   790   -1.9157  -705455.351452  -705446.389453
   791   -1.9697  -705642.805845  -705631.609898
   792   -2.0614  -705359.073820  -705351.338410
   793   -2.0566  -705590.762310  -705587.382974
   794   -1.9916  -705242.828638  -705233.131941
   795   -1.8922  -705444.377008  -705433.659872
   796   -1.8764  -705661.774839  -705653.717695
   797   -1.9530  -705624.185041  -705619.425838
   798   -1.9389  -705669.830437  -705660.799463
   799   -1.8351  -705415.670969  -705408.637367
   800   -1.9608  -705568.281740  -705558.592162
   801   -1.9067  -705626.457034  -705619.437521
   802   -1.9924  -705468.873152  -705462.736737
   803   -1.9786  -705538.930319  -705530.968165
   804   -1.9311  -705740.692412  -705731.703425
   805   -1.9531  -705329.038281  -705319.052462
   806   -2.1121  -705556.275628  -705549.518295
   807   -1.9541  -705448.439626  -705442.773642
   808   -2.0648  -705464.372283  -705457.984222
   809   -1.8640  -705422.908011  -705415.178774
   810   -1.6952  -705372.724953  -705366.463169
   811   -2.0596  -705352.935916  -705349.292129
   812   -1.8497  -705421.095793  -705410.455844
   813   -2.0114  -705235.311952  -705226.827060
   814   -2.0141  -705185.006202  -705179.858030
   815   -2.0046  -705598.082175  -705588.740393
   816   -1.9878  -705446.461995  -705444.111773
   817   -1.7574  -705710.462871  -705702.139107
   818   -1.8753  -705205.261089  -705195.791513
   819   -2.0025  -705469.532163  -705463.916975
   820   -1.9195  -705214.129646  -705203.861241
   821   -1.9872  -705390.938047  -705379.388338
   822   -1.9399  -705325.433652  -705318.304655
   823   -1.9805  -705495.035064  -705487.268287
   824   -2.0563  -705376.777010  -705363.694000
   825   -1.9178  -705115.117506  -705099.345173
   826   -1.8807  -705629.710174  -705621.008115
   827   -2.0909  -705408.085438  -705399.048841
   828   -1.9242  -705561.889532  -705549.543307
   829   -2.0127  -705302.852731  -705297.146544
   830   -1.9005  -705183.601927  -705175.031112
   831   -1.8591  -705548.225433  -705541.098925
   832   -1.9655  -705484.586675  -705474.491556
   833   -1.9544  -705035.592710  -705027.498587
   834   -1.9156  -705340.719483  -705338.981942
   835   -1.9052  -705221.773147  -705212.757371
   836   -1.8572  -705400.420132  -705395.762620
   837   -1.9143  -705202.532764  -705189.002104
   838   -2.0509  -705484.344638  -705479.723107
   839   -1.9077  -705459.505208  -705452.006097
   840   -1.8869  -704917.172671  -704912.280920
   841   -2.1028  -705352.080467  -705345.269546
   842   -1.9932  -705419.194177  -705412.765104
   843   -1.9345  -705411.004180  -705405.866226
   844   -1.8234  -705001.154567  -704990.961706
   845   -1.9989  -705170.450052  -705159.220305
   846   -1.9264  -705508.158849  -705503.916787
   847   -2.0190  -705555.734122  -705545.517126
   848   -1.9936  -705354.858800  -705343.915100
   849   -2.0713  -705491.596950  -705486.044916
   850   -1.9504  -705443.917479  -705438.460968
   851   -1.9276  -705488.220889  -705479.710522
   852   -2.0244  -705508.604713  -705503.725609
   853   -1.8341  -705437.253460  -705434.882956
   854   -2.0999  -705462.110495  -705453.854437
   855   -1.8568  -705417.937690  -705411.427344
   856   -2.0625  -705394.857505  -705387.594028
   857   -2.0154  -705587.313719  -705580.842375
   858   -1.8597  -705451.350312  -705440.942057
   859   -1.7279  -705269.318914  -705264.637368
   860   -1.9006  -705398.096874  -705389.831417
   861   -2.0339  -705656.620416  -705650.513163
   862   -1.8670  -705410.423589  -705403.415980
   863   -2.0913  -705643.084819  -705633.460381
   864   -2.0436  -705554.958618  -705547.197638
   865   -1.8469  -705252.923915  -705247.533755
   866   -2.1180  -705410.961915  -705404.123428
   867   -1.8027  -705747.780125  -705744.602572
   868   -1.8361  -705523.420232  -705505.036497
   869   -1.8929  -705317.021311  -705308.549972
   870   -2.0805  -705454.073585  -705445.965665
   871   -2.0520  -705417.569794  -705407.737200
   872   -1.9315  -705107.498756  -705102.319903
   873   -1.8863  -705503.472257  -705500.939226
   874   -1.9778  -705547.166739  -705531.910616
   875   -1.9979  -705309.252601  -705303.586051
   876   -2.1442  -705426.116051  -705420.857805
   877   -1.9397  -705560.485293  -705554.986395
   878   -1.9996  -705223.047448  -705211.026612
   879   -1.9608  -705556.820160  -705549.949276
   880   -1.9494  -705380.233294  -705373.832440
   881   -1.8953  -705578.456616  -705573.699210
   882   -2.0880  -705323.411160  -705318.083280
   883   -1.8203  -705607.063867  -705597.480995
   884   -1.9734  -705575.979965  -705571.669254
   885   -1.7344  -705559.444355  -705554.752539
   886   -1.8316  -705325.796801  -705313.372720
   887   -1.9699  -705574.950457  -705565.306203
   888   -1.9964  -705523.302410  -705513.053011
   889   -1.8650  -705326.332726  -705318.344857
   890   -1.8013  -705472.162041  -705463.860488
   891   -1.8524  -705388.195324  -705380.588629
   892   -1.9370  -705474.249034  -705468.937394
   893   -1.9620  -705420.389506  -705414.670593
   894   -1.8893  -705429.018711  -705419.996619
   895   -1.9597  -705338.916227  -705330.727405
   896   -1.9148  -705482.140477  -705476.954753
   897   -1.8580  -705294.138503  -705291.076212
   898   -2.0069  -705383.091333  -705371.297861
   899   -2.1123  -705290.041481  -705288.638845
   900   -2.0068  -705758.276929  -705754.030512
   901   -1.8560  -705663.673063  -705653.844266
   902   -1.8841  -705683.006637  -705674.519116
   903   -2.0102  -705402.171117  -705393.042487
   904   -1.8743  -705619.964166  -705611.652074
   905   -1.9731  -705459.541388  -705449.025674
   906   -2.0753  -705723.066918  -705710.849583
   907   -1.9266  -705694.482050  -705687.464014
   908   -2.0050  -705691.066728  -705678.909418
   909   -1.8572  -705694.914113  -705688.766967
   910   -1.9696  -705604.281054  -705588.955313
   911   -1.8602  -705243.100195  -705233.002667
   912   -1.9239  -705515.096734  -705505.349251
   913   -2.0617  -705558.975382  -705550.972998
   914   -1.9639  -705618.794878  -705610.701887
   915   -1.8540  -705411.560080  -705407.387228
   916   -1.8949  -705200.153974  -705190.529766
   917   -1.9202  -705474.148360  -705462.652949
   918   -1.7940  -705552.795935  -705546.122580
