 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
 75667    0.1294  -698480.853590  -698478.848563
 75668    0.2212  -698751.196506  -698746.118849
 75669    0.1649  -698757.730203  -698748.968683
 75670    0.2017  -698320.796668  -698315.086831
 75671    0.1059  -698598.293071  -698594.195410
 75672    0.1961  -698470.772006  -698466.507575
 75673    0.0697  -698478.140503  -698473.543160
 75674    0.1199  -698387.952875  -698383.120415
 75675    0.1512  -698679.844078  -698679.532120
 75676    0.1158  -698541.163965  -698537.273100
 75677    0.1404  -698454.398268  -698447.190202
 75678    0.2217  -698319.413302  -698312.144242
 75679    0.1985  -698203.890348  -698202.088134
 75680    0.0971  -698142.117554  -698138.721978
 75681    0.2554  -698471.997991  -698468.066820
 75682    0.1587  -698482.004040  -698477.413605
 75683    0.2402  -698113.799006  -698109.790107
 75684    0.1742  -698592.222100  -698589.191970
 75685    0.0450  -698267.137798  -698264.916238
 75686    0.2741  -698439.163402  -698435.598222
 75687    0.1246  -698234.350117  -698231.128918
 75688    0.2447  -698453.079084  -698450.353223
 75689    0.2035  -698227.560435  -698224.276661
 75690    0.3889  -698287.086192  -698281.149118
 75691    0.1100  -698199.209996  -698195.416219
 75692    0.1657  -698421.695539  -698416.145141
 75693    0.1039  -698381.624027  -698379.011781
 75694    0.2063  -698219.854625  -698215.531654
 75695    0.0924  -698446.706714  -698439.291185
 75696    0.1810  -698204.846123  -698203.065688
 75697    0.1612  -698393.922336  -698391.039704
 75698    0.2564  -698416.239908  -698413.212718
 75699    0.1841  -698508.565051  -698502.779995
 75700    0.2455  -698276.537622  -698271.394287
 75701    0.2051  -698033.991401  -698031.354487
 75702    0.1527  -698426.189755  -698422.183257
 75703    0.1455  -698432.759194  -698429.135884
 75704    0.1926  -698315.621826  -698311.286309
 75705    0.1113  -698360.161566  -698355.431652
 75706    0.1978  -698141.309388  -698135.519888
 75707    0.1025  -698303.498808  -698298.386757
 75708    0.1163  -698465.035757  -698459.768009
 75709    0.3150  -698484.748516  -698479.156045
 75710    0.1458  -698480.663674  -698477.031129
 75711    0.1718  -698353.640533  -698347.730034
 75712    0.2180  -698035.511247  -698031.345314
 75713    0.0447  -698387.319886  -698382.498512
 75714    0.2040  -698142.845553  -698136.357254
 75715    0.0792  -697971.937224  -697962.592744
 75716    0.0961  -698073.471299  -698069.932556
 75717    0.1860  -698350.566753  -698345.348790
 75718    0.1526  -698254.713666  -698248.491806
 75719    0.2328  -698717.526979  -698710.924090
 75720    0.1129  -698169.339028  -698165.031740
 75721    0.1783  -698218.333308  -698211.976094
 75722    0.1368  -698531.384583  -698529.005561
 75723    0.1861  -698327.609300  -698325.602876
 75724    0.2133  -698552.594538  -698549.677812
 75725    0.1670  -698442.738055  -698439.010870
 75726    0.1815  -698314.841679  -698309.760067
 75727    0.1973  -698292.427396  -698287.331492
 75728    0.1943  -698426.440874  -698423.032141
 75729    0.1231  -698101.666025  -698098.363008
 75730    0.1618  -698045.838452  -698042.009817
 75731    0.1211  -698510.363753  -698504.966836
 75732    0.0976  -698224.573705  -698219.743527
 75733    0.2315  -698237.744625  -698232.829109
 75734    0.2475  -698010.196882  -698007.177577
 75735    0.1486  -698263.896292  -698260.355751
 75736    0.1885  -698319.962722  -698318.324143
 75737    0.2473  -698453.674557  -698450.049678
 75738    0.1703  -698594.903434  -698594.818342
 75739    0.0975  -698113.079228  -698109.637256
 75740    0.1239  -698678.019424  -698672.679118
 75741    0.1279  -698473.026976  -698470.788632
 75742    0.2328  -698085.382981  -698081.327997
 75743    0.2396  -698439.636016  -698435.891880
 75744    0.1899  -698472.429059  -698466.841673
 75745    0.1637  -698351.182483  -698346.549501
 75746    0.1720  -698377.456427  -698372.696845
 75747    0.2380  -698288.762037  -698283.320749
 75748    0.2520  -698124.295690  -698119.775302
 75749    0.1388  -698259.000112  -698256.061677
 75750    0.1847  -698153.430412  -698149.552684
 75751    0.2073  -698005.736009  -698000.484845
 75752    0.0735  -698254.706664  -698251.849259
 75753    0.2801  -698422.229999  -698418.506207
 75754    0.1596  -698290.551505  -698283.658766
 75755    0.1765  -698308.544370  -698302.615921
 75756    0.1861  -698292.787235  -698287.734489
 75757    0.0575  -698452.609507  -698448.271363
 75758    0.0413  -698228.030501  -698222.166403
 75759    0.2073  -698614.178214  -698612.355501
 75760    0.0477  -698512.583271  -698509.138870
 75761    0.1812  -698203.396284  -698199.000428
 75762    0.1313  -698418.947826  -698415.546399
 75763    0.1891  -698544.728915  -698541.592740
 75764    0.2246  -698513.253630  -698509.437441
 75765    0.1532  -698232.921888  -698227.429871
 75766    0.2970  -698006.394035  -698004.074840
 75767    0.2036  -698894.599976  -698892.198838
 75768    0.1302  -698125.458321  -698120.810058
 75769    0.2410  -698352.698798  -698348.035775
 75770    0.2024  -698253.560001  -698248.310866
 75771    0.1314  -697812.742439  -697807.990346
 75772    0.1887  -698055.141288  -698051.302573
 75773    0.1055  -698409.269291  -698401.645043
 75774    0.1462  -698054.237015  -698051.471608
 75775    0.1832  -698193.002963  -698187.771336
 75776    0.2482  -698195.530149  -698191.466663
 75777    0.1617  -698135.946780  -698129.373279
 75778    0.2629  -698002.644091  -697997.871903
 75779    0.1942  -697856.646019  -697851.610944
 75780    0.2228  -697938.750993  -697934.063508
 75781    0.2818  -698129.498044  -698123.881247
 75782    0.2324  -698052.261701  -698044.923857
 75783    0.2166  -698109.388243  -698105.758356
 75784    0.2480  -698063.814220  -698059.703178
 75785    0.2611  -698268.914155  -698263.510609
 75786    0.1442  -698246.087693  -698240.306805
 75787    0.2524  -698072.232915  -698067.786588
 75788    0.2952  -698343.446133  -698337.578200
 75789    0.2170  -698038.466736  -698033.327154
 75790    0.2506  -698291.515601  -698286.089500
 75791    0.2335  -698175.682999  -698171.776345
 75792    0.3122  -698018.994040  -698013.663936
 75793    0.2592  -698045.578620  -698042.133807
 75794    0.1364  -698332.574469  -698329.570830
 75795    0.2161  -698128.510319  -698121.976604
 75796    0.1724  -697949.156919  -697945.583536
 75797    0.3000  -698371.101795  -698368.301640
 75798    0.1702  -698368.562839  -698364.122725
 75799    0.2712  -698330.173678  -698327.645638
 75800    0.1322  -698424.840716  -698420.672594
 75801    0.2780  -698162.714121  -698159.514724
 75802    0.2157  -698443.167098  -698438.294219
 75803    0.3159  -698477.580139  -698473.844418
 75804    0.1896  -698231.348994  -698226.364682
 75805    0.2024  -698230.400237  -698225.901564
 75806    0.1974  -698408.335168  -698404.280970
 75807    0.0807  -698215.357327  -698212.862121
 75808    0.2842  -698197.803686  -698191.091361
 75809    0.1065  -698183.485041  -698179.986618
 75810    0.1407  -698251.352298  -698247.014467
 75811    0.2884  -698222.875153  -698216.863471
 75812    0.2483  -698138.250450  -698133.092734
 75813    0.2839  -698367.149055  -698364.227356
 75814    0.1744  -698353.166463  -698347.074913
 75815    0.1886  -698084.707393  -698080.739415
 75816    0.3438  -698403.963805  -698399.788192
 75817    0.1606  -698063.675708  -698058.759493
 75818    0.1285  -698292.678937  -698289.564138
 75819    0.1054  -698279.706158  -698275.721309
 75820    0.2470  -698245.938069  -698241.377506
 75821    0.1543  -698124.861402  -698119.023136
 75822    0.1590  -698019.011870  -698016.326774
 75823    0.2147  -698258.766712  -698255.125645
 75824    0.3145  -697894.770669  -697887.174294
 75825    0.1707  -698211.976781  -698208.704774
 75826    0.1695  -698060.016184  -698054.935236
 75827    0.2800  -698300.191488  -698295.965090
 75828    0.1625  -698313.462600  -698307.630978
 75829    0.1102  -698660.574990  -698655.081154
 75830    0.2648  -697876.808002  -697872.463459
 75831    0.1702  -698264.635639  -698259.885538
 75832    0.0857  -697839.268330  -697833.378225
 75833    0.1785  -698207.019259  -698202.582945
 75834    0.2292  -698156.377076  -698149.997053
 75835    0.1233  -698288.311619  -698280.566603
 75836    0.1419  -697974.412778  -697969.338150
 75837    0.1070  -698042.370496  -698039.886585
 75838    0.2121  -698367.363121  -698361.830014
 75839    0.1823  -698236.142854  -698230.664936
 75840    0.2465  -698266.207034  -698258.546214
 75841    0.1643  -698208.330909  -698201.722166
 75842    0.1665  -698225.491926  -698220.357700
 75843    0.1391  -698338.424904  -698333.955118
 75844    0.1546  -698174.641702  -698170.271620
 75845    0.1527  -698385.150678  -698383.114125
 75846    0.1191  -697849.900234  -697844.439027
 75847    0.2092  -698020.389223  -698014.713824
 75848    0.1476  -698255.787051  -698250.214086
 75849    0.1715  -698393.774870  -698389.796844
 75850    0.2005  -698051.679376  -698048.978621
 75851    0.2051  -697866.049112  -697861.921895
 75852    0.1592  -698294.267787  -698289.594845
 75853    0.1903  -698105.741532  -698100.547810
 75854    0.1801  -698561.091598  -698558.692031
 75855    0.2039  -698202.739945  -698196.957975
 75856    0.1697  -697979.403535  -697971.242843
 75857    0.2524  -698561.212427  -698554.432349
 75858    0.1589  -698195.398779  -698187.285175
 75859    0.2983  -698022.791695  -698018.687210
 75860    0.2694  -698304.685290  -698301.394660
 75861    0.1412  -698448.878837  -698445.603331
 75862    0.1804  -698192.004111  -698188.181393
 75863    0.0867  -698259.267348  -698255.227742
 75864    0.0955  -698047.914373  -698042.554233
 75865    0.2454  -698174.242201  -698169.133840
 75866    0.1189  -698247.183427  -698241.992010
 75867    0.1624  -698362.339941  -698355.546653
 75868    0.1715  -698089.862847  -698085.504827
 75869    0.2671  -697858.166671  -697852.560323
 75870    0.1127  -698232.445297  -698227.199780
 75871    0.2196  -698453.625040  -698446.079133
 75872    0.2174  -698198.209627  -698194.342594
 75873    0.2046  -698365.446665  -698362.093743
 75874    0.1879  -698054.732547  -698051.583315
 75875    0.1777  -698092.954220  -698088.420276
 75876    0.1900  -698287.900750  -698285.186787
 75877    0.3264  -698204.300174  -698201.590325
 75878    0.1908  -698306.222728  -698301.013578
 75879    0.2275  -698251.946456  -698246.779422
 75880    0.0824  -698010.988722  -698006.703943
 75881    0.1769  -698403.839626  -698398.399843
 75882    0.1343  -698044.952842  -698040.385302
 75883    0.1116  -698213.970687  -698209.411732
 75884    0.1981  -698249.607635  -698243.893044
 75885    0.2532  -698224.475138  -698218.250634
 75886    0.2739  -698055.657758  -698051.487272
 75887    0.2931  -698228.092779  -698223.969091
 75888    0.1494  -698348.941554  -698343.536627
 75889    0.2058  -698079.619319  -698071.475390
 75890    0.1920  -698559.474570  -698555.371408
 75891    0.1825  -698488.326141  -698484.586950
 75892    0.1747  -698258.603525  -698255.384681
 75893    0.1671  -698539.741556  -698534.106333
 75894    0.1920  -698446.336386  -698442.492647
 75895    0.1353  -698096.501867  -698091.232472
 75896    0.0922  -698185.987330  -698181.257665
 75897    0.2730  -698114.184811  -698109.111412
 75898    0.1548  -698291.872762  -698285.889203
 75899    0.1166  -698203.726657  -698195.607216
 75900    0.1270  -698066.827633  -698060.941134
 75901    0.1410  -698467.996174  -698464.210037
 75902    0.1094  -698531.679598  -698524.023585
 75903    0.2397  -698278.417609  -698274.951969
 75904    0.1732  -698440.822390  -698434.357960
 75905    0.2798  -698571.919164  -698567.844684
 75906    0.1586  -698569.376138  -698563.211500
 75907    0.1305  -698076.138035  -698073.502336
 75908    0.2350  -698153.041398  -698150.803456
 75909    0.1828  -698420.713831  -698416.326697
 75910    0.2074  -698212.674985  -698207.633743
 75911    0.0926  -698396.951631  -698391.831909
 75912    0.1538  -698508.224937  -698504.766249
 75913    0.1645  -698339.899108  -698336.959525
 75914    0.2228  -698324.838459  -698319.791199
 75915    0.0784  -698289.601742  -698286.109691
 75916    0.2103  -698385.684484  -698384.271877
 75917    0.1986  -698385.235610  -698381.963162
 75918    0.1384  -698120.699221  -698115.625088
 75919    0.1236  -698505.916027  -698501.905616
 75920    0.1114  -698082.527227  -698078.086736
 75921    0.2128  -698588.024658  -698585.741325
 75922    0.0804  -698378.723837  -698374.078724
 75923    0.1420  -698495.369489  -698490.426547
 75924    0.2096  -698302.936533  -698298.110246
 75925    0.1277  -698566.174674  -698558.359642
 75926    0.1424  -698195.621456  -698192.925607
 75927    0.1422  -698481.461988  -698478.976163
 75928    0.2701  -698169.538468  -698165.787590
 75929    0.1107  -698118.911794  -698113.062694
 75930    0.1593  -698282.322614  -698278.273315
 75931    0.1839  -698071.999322  -698069.440303
 75932    0.2504  -698230.695796  -698226.590702
 75933   -0.0499  -698391.128207  -698387.953117
 75934    0.2482  -698518.734864  -698512.248297
 75935    0.2119  -698385.479170  -698381.805156
 75936    0.2056  -698560.706239  -698559.091845
 75937    0.1235  -698489.704245  -698486.767821
 75938    0.2853  -698356.915382  -698355.288627
 75939    0.1965  -698289.356607  -698283.868381
 75940    0.3272  -698246.709720  -698244.659175
 75941    0.2720  -698372.341165  -698370.760696
 75942    0.2156  -698589.569679  -698587.528173
 75943    0.1725  -698158.429740  -698154.142775
 75944    0.1343  -698434.147005  -698427.393033
 75945    0.1862  -698219.565835  -698216.140759
 75946    0.3027  -698443.897645  -698441.416242
 75947    0.2592  -698567.517072  -698562.954606
 75948    0.2211  -698505.179312  -698502.560302
 75949    0.1124  -698393.817957  -698389.987029
 75950    0.2024  -698237.568455  -698234.577174
 75951    0.2199  -698326.829800  -698322.326543
 75952    0.2424  -698377.117383  -698373.696747
 75953    0.2106  -698389.193518  -698387.102218
 75954    0.2267  -698434.367112  -698429.997551
 75955    0.0910  -698256.665423  -698253.915810
 75956    0.1733  -698599.376100  -698595.288211
 75957    0.2238  -698332.608041  -698330.263703
 75958    0.1891  -698263.313119  -698262.411270
 75959    0.2155  -698189.242487  -698186.199690
 75960    0.2704  -698171.068838  -698167.844306
 75961    0.2183  -698487.191476  -698482.148357
 75962    0.2568  -698284.137562  -698281.027566
 75963    0.1242  -698308.919619  -698304.764275
 75964    0.2480  -698152.043992  -698146.186940
 75965    0.2554  -698188.865610  -698182.568183
 75966    0.2010  -698573.934969  -698567.915305
 75967    0.3272  -698389.273756  -698383.289781
 75968    0.2388  -698487.908781  -698484.238663
 75969    0.2591  -698248.746421  -698245.086910
 75970    0.1274  -698363.971291  -698357.751888
 75971    0.2668  -698416.595878  -698411.683793
 75972    0.1170  -698291.752756  -698287.790762
 75973    0.1494  -698191.544513  -698186.298085
 75974    0.2066  -698533.497730  -698528.942863
 75975    0.1412  -698252.057502  -698249.599928
 75976    0.2023  -698269.408915  -698265.527050
 75977    0.1170  -698669.077719  -698660.684947
 75978    0.1377  -698370.750117  -698366.573548
 75979    0.2581  -698583.020555  -698576.903468
